Pose name,Pose_no,Label
3c8z_decoy_108,4,0
3nuj_decoy_598,4,0
4ehz_decoy_820,1,0
4ysl_decoy_696,1,0
3r88_decoy_549,4,0
2r0h_decoy_316,3,0
4b7r_decoy_210,3,0
3n1c_decoy_207,4,0
6es0_decoy_454,4,0
2wyj_decoy_867,1,0
4hdb_decoy_229,3,0
5e13_decoy_534,2,0
5vm0_decoy_253,5,0
3brn_decoy_482,5,0
5oh3_decoy_179,5,0
5ofi_decoy_305,5,0
5lwm_decoy_341,3,0
1afl_decoy_297,2,0
1gua_decoy_342,2,0
3t8v_decoy_613,5,0
3pn4_decoy_897,2,0
1fkh_decoy_397,3,0
2ozl_decoy_815,4,0
4jyb_decoy_649,1,0
1o0d_decoy_213,1,0
1odi_decoy_374,3,0
4cgi_decoy_568,2,0
184l_decoy_484,5,0
1flr_decoy_591,1,0
3b66_decoy_466,1,0
4zzd_decoy_376,4,0
1mmr_decoy_48,4,0
5ka1_decoy_19,1,0
3ln0_decoy_802,3,0
3egt_decoy_252,1,0
4ysl_decoy_569,2,0
1nl9_decoy_679,4,0
1gny_decoy_83,4,0
2zof_decoy_556,1,0
6o80_decoy_540,2,0
3gi4_decoy_207,1,0
2g86_decoy_655,5,0
4efs_decoy_86,3,0
5sz0_decoy_131,4,0
3zxr_decoy_456,4,0
3zv7_decoy_474,2,0
4zwz_decoy_357,3,0
1ydt_decoy_412,5,0
6i5v_decoy_753,2,0
6esn_decoy_170,4,0
4bt3_decoy_578,3,0
5n1z_decoy_251,4,0
5zyn_decoy_166,5,0
5eqe_decoy_71,5,0
2cli_decoy_40,2,0
4nvq_decoy_510,3,0
4s1b_decoy_263,4,0
1syi_decoy_572,2,0
1g7g_decoy_416,2,0
5utq_decoy_649,3,0
4ciw_decoy_328,2,0
5jhb_decoy_54,2,0
3p5l_decoy_67,1,0
4bak_decoy_39,3,0
2wcv_decoy_92,5,0
5oei_decoy_760,1,0
5l92_decoy_250,4,0
2xog_decoy_621,5,0
2cir_decoy_270,4,0
4ivd_decoy_350,3,0
2v92_decoy_75,1,0
1hpx_decoy_256,4,0
6c1s_decoy_116,1,0
4mnp_decoy_814,3,0
3cow_decoy_534,1,0
3nj4_decoy_236,4,0
4av4_decoy_697,5,0
2h15_decoy_164,2,0
3ru1_decoy_602,5,0
4jzx_decoy_791,1,0
5w1e_decoy_400,5,0
5mrb_decoy_217,2,0
1ghz_decoy_1,1,0
5his_decoy_122,3,0
5org_decoy_10_deep,4,0
1jq3_decoy_445,3,0
1k6t_decoy_75,1,0
2vrj_decoy_262,5,0
6glb_decoy_3,1,0
2p53_decoy_697,2,0
3iue_decoy_705,3,0
1pxo_decoy_835,4,0
3rm4_decoy_445,1,0
4n9c_decoy_383,1,0
2zof_decoy_261,2,0
6r1b_decoy_103,2,0
4qjx_decoy_293,5,0
3wto_decoy_344,4,0
5x8i_decoy_27,4,0
4zzx_decoy_390,3,0
3imc_decoy_152,4,0
2xht_decoy_717,3,0
3d6p_decoy_54,2,0
1xow_decoy_67,5,0
4aj4_decoy_762,4,0
4rd6_decoy_264,3,0
3ryx_decoy_142,2,0
4qp2_decoy_572,3,0
4tu4_decoy_892,1,0
6dar_decoy_170,3,0
6r8l_decoy_815,5,0
3bgc_decoy_600,4,0
4j0m_decoy_307,3,0
5fto_decoy_573,4,0
4da5_decoy_139,2,0
1c1v_decoy_74,2,0
4hbm_decoy_703,2,0
5m7u_decoy_88,1,0
3qgw_decoy_325,1,0
5n31_decoy_33,3,0
3m67_decoy_429,2,0
1d09_decoy_511,4,0
4e6q_decoy_539,1,0
2oag_decoy_705,4,0
5elw_decoy_645,4,0
1nl9_decoy_841,3,0
5b25_decoy_98,4,0
2hzl_decoy_105,2,0
4bt5_decoy_535,5,0
1m7y_decoy_64,5,0
6cfc_decoy_453,5,0
4gv8_decoy_806,2,0
4c2v_decoy_792,5,0
3hl7_decoy_406,2,0
4fsl_decoy_711,1,0
1ur9_decoy_775,1,0
2v2h_decoy_156,3,0
3sxf_decoy_724,3,0
4trc_decoy_271,3,0
4k55_decoy_466,1,0
1q91_decoy_405,1,0
3dwb_decoy_502,4,0
3lxi_decoy_348,5,0
5l9o_decoy_698,1,0
2jke_decoy_291,5,0
4gfm_decoy_699,3,0
2zcs_decoy_620,4,0
4i7e_decoy_171,2,0
1r0x_decoy_116,4,0
4gu6_decoy_648,5,0
2p95_decoy_30,3,0
6o0f_decoy_390,3,0
5l77_decoy_544,2,0
2j4g_decoy_154,4,0
1azm_decoy_418,4,0
4mnp_decoy_564,1,0
5vcz_decoy_690,4,0
4det_decoy_400,1,0
4iic_decoy_378,4,0
2jgb_decoy_69,2,0
1amw_decoy_537,5,0
1rbo_decoy_819,1,0
3bft_decoy_280,4,0
5fe9_decoy_536,1,0
5tya_decoy_85,5,0
3m35_decoy_622,5,0
4q7w_decoy_312,1,0
4xy8_decoy_50,1,0
4bi6_decoy_438,2,0
1ebg_decoy_165,2,0
6d50_decoy_450,4,0
3vfa_decoy_819,3,0
6ma5_decoy_792,1,0
4aba_decoy_32,3,0
3sm2_decoy_607,5,0
5in4_decoy_316,1,0
1msm_decoy_416,1,0
4tq3_decoy_113,3,0
3m36_decoy_570,4,0
4wz6_decoy_54,4,0
5ekm_decoy_29,1,0
1rpj_decoy_134,2,0
5os2_decoy_515,3,0
3vhd_decoy_368,4,0
4g0p_decoy_771,2,0
5u98_decoy_825,4,0
5csp_decoy_143,2,0
3qx5_decoy_57,2,0
1flm_decoy_552,2,0
3td4_decoy_251,3,0
4aia_decoy_52,5,0
1fhd_decoy_27,1,0
4ceb_decoy_796,3,0
1xk9_decoy_361,3,0
2fpz_decoy_201,4,0
1rtf_decoy_242,4,0
4ahs_decoy_457,2,0
6eed_decoy_803,3,0
3b92_decoy_596,1,0
2q2y_decoy_299,2,0
6equ_decoy_699,1,0
5i7a_decoy_129,1,0
1o30_decoy_670,1,0
5nz4_decoy_768,3,0
3ch6_decoy_211,3,0
5ost_decoy_540,1,0
1y6r_decoy_356,2,0
3ttp_decoy_742,5,0
6itq_decoy_787,4,0
1j01_decoy_530,2,0
1o30_decoy_23,5,0
2pql_decoy_265,4,0
5t2y_decoy_325,4,0
3a5y_decoy_585,2,0
3l3l_decoy_616,4,0
5oei_decoy_452,5,0
3kku_decoy_810,1,0
2e9u_decoy_488,3,0
2vwl_decoy_196,1,0
6j39_decoy_140,1,0
5i3y_decoy_571,1,0
4nbk_decoy_242,5,0
3ts4_decoy_496,1,0
2f7p_decoy_414,2,0
2yfa_decoy_507,4,0
3gvb_decoy_354,5,0
1xkk_decoy_594,4,0
1oss_decoy_74,5,0
4a95_decoy_84,4,0
1gnm_decoy_363,1,0
1xk9_decoy_615,5,0
1gro_decoy_326,1,0
6ei5_decoy_46,2,0
1c86_decoy_418,2,0
4h3g_decoy_677,3,0
2hl4_decoy_467,2,0
4or6_decoy_347,2,0
5ko1_decoy_79,4,0
3w9r_decoy_654,4,0
2hi4_decoy_102,4,0
3ix1_decoy_688,4,0
2gl0_decoy_275,2,0
1jzn_decoy_347,3,0
3uex_decoy_5_deep,5,0
4ara_decoy_842,5,0
1dy4_decoy_289,2,0
1nz7_decoy_235,4,0
6ma5_decoy_790,5,0
4pox_decoy_1_deep,2,0
1phw_decoy_223,5,0
4kz3_decoy_451,4,0
1ceb_decoy_397,3,0
3ryj_decoy_768,2,0
3c8z_decoy_35,1,0
4zcs_decoy_452,5,0
4ty6_decoy_501,5,0
1u1w_decoy_310,4,0
4mc1_decoy_326,5,0
5hvs_decoy_523,5,0
5wp5_decoy_561,5,0
5cks_decoy_153,5,0
4hdf_decoy_673,2,0
3uz5_decoy_292,2,0
1qb1_decoy_372,1,0
3djk_decoy_659,3,0
5ny3_decoy_697,1,0
6n3o_decoy_539,5,0
4n6z_decoy_108,4,0
3pyy_decoy_215,2,0
1li6_decoy_40,2,0
4fxq_decoy_553,1,0
5j20_decoy_294,3,0
1zdq_decoy_80,5,0
4dsu_decoy_99,1,0
3uxd_decoy_593,4,0
2vwn_decoy_229,2,0
2kce_decoy_320,3,0
5ufr_decoy_74,1,0
5t19_decoy_142,2,0
3t5u_decoy_45,4,0
4lch_decoy_287,5,0
3hfb_decoy_225,1,0
5mqe_decoy_453,4,0
5khm_decoy_304,4,0
6guc_decoy_190,3,0
3t85_decoy_602,3,0
4b7r_decoy_502,3,0
4e7r_decoy_386,4,0
5h5o_decoy_236,2,0
1yqj_decoy_582,2,0
5cks_decoy_579,5,0
2i4u_decoy_98,1,0
5ahw_decoy_306,3,0
3t2w_decoy_177,5,0
3dd8_decoy_651,5,0
1f3e_decoy_661,4,0
2nsx_decoy_404,5,0
4ahr_decoy_715,1,0
4unp_decoy_590,3,0
4der_decoy_224,1,0
4hdb_decoy_386,4,0
6g38_decoy_310,4,0
1txr_decoy_349,1,0
1o38_decoy_541,1,0
2f94_decoy_158,1,0
1o5c_decoy_10,2,0
5nn5_decoy_419,3,0
3hcm_decoy_38,1,0
3n3g_decoy_587,3,0
2p53_decoy_293,3,0
5ix0_decoy_268,1,0
1ohr_decoy_512,1,0
5lia_decoy_369,3,0
3ar5_decoy_421,4,0
1vc9_decoy_382,3,0
5aip_decoy_72,4,0
1pzg_decoy_516,5,0
5cep_decoy_99,2,0
4ljh_decoy_217,3,0
1xk9_decoy_559,1,0
2wm0_decoy_562,5,0
3tay_decoy_697,2,0
4yzu_decoy_620,1,0
1aaq_decoy_191,1,0
3qfz_decoy_667,3,0
2am4_decoy_297,3,0
5z7j_decoy_229,4,0
4rd6_decoy_57,5,0
3kjd_decoy_263,3,0
2f9k_decoy_582,3,0
3bjc_decoy_271,1,0
6c9v_decoy_377,3,0
5cy9_decoy_97,5,0
5nn6_decoy_463,2,0
4e5w_decoy_212,2,0
5d47_decoy_704,5,0
5hwu_decoy_599,2,0
1fvt_decoy_381,5,0
2uwo_decoy_609,3,0
1d09_decoy_884,4,0
5ko5_decoy_394,5,0
4mrz_decoy_689,1,0
3pcf_decoy_255,4,0
1xli_decoy_312,1,0
3tao_decoy_116,1,0
1hwr_decoy_533,3,0
2xbx_decoy_704,1,0
5o5a_decoy_810,2,0
1li3_decoy_93,4,0
5g5v_decoy_642,3,0
4cjp_decoy_628,4,0
6dsp_decoy_142,4,0
1hgi_decoy_466,1,0
5lne_decoy_416,4,0
2vmd_decoy_265,2,0
4bti_decoy_87,3,0
4e9u_decoy_74,2,0
2qg0_decoy_574,5,0
1rsd_decoy_697,3,0
5zyn_decoy_411,3,0
4xip_decoy_548,4,0
3udd_decoy_585,3,0
2zxg_decoy_91,2,0
2v00_decoy_253,4,0
1hvr_decoy_305,3,0
2rcb_decoy_220,4,0
5i7s_decoy_378,1,0
5dux_decoy_719,1,0
3kr8_decoy_399,1,0
1d4h_decoy_800,3,0
1ony_decoy_782,2,0
4hu1_decoy_487,4,0
1dgm_decoy_308,4,0
6q67_decoy_279,3,0
1m2r_decoy_147,4,0
1dqx_decoy_253,1,0
4o3f_decoy_701,2,0
5elw_decoy_557,2,0
2fw6_decoy_278,3,0
5e2r_decoy_257,2,0
2bt9_decoy_510,2,0
2xm2_decoy_560,2,0
4iue_decoy_686,3,0
5jga_decoy_540,5,0
3ozv_decoy_285,5,0
5nki_decoy_220,3,0
3cql_decoy_359,4,0
2xd9_decoy_80,5,0
2xbx_decoy_816,3,0
3fv1_decoy_693,3,0
1swg_decoy_413,3,0
1udb_decoy_296,4,0
4kyk_decoy_162,4,0
3c2o_decoy_682,1,0
5avf_decoy_214,3,0
1o0h_decoy_489,1,0
4aia_decoy_91,1,0
2wjg_decoy_454,1,0
5iyy_decoy_574,2,0
6g98_decoy_228,1,0
5hi5_decoy_500,4,0
5jgq_decoy_136,1,0
3b3x_decoy_426,5,0
2cej_decoy_694,2,0
1gym_decoy_234,1,0
5j27_decoy_258,3,0
6k0j_decoy_241,5,0
4qsu_decoy_43,3,0
2weh_decoy_175,2,0
1fjs_decoy_97,3,0
5mod_decoy_617,5,0
5fyx_decoy_246,3,0
3f17_decoy_788,1,0
4p5y_decoy_286,2,0
1pxn_decoy_421,1,0
5ty9_decoy_778,3,0
5nkb_decoy_548,5,0
3qxt_decoy_461,1,0
1z9g_decoy_208,2,0
3ptg_decoy_798,4,0
2bet_decoy_457,3,0
3cyw_decoy_888,5,0
4twp_decoy_879,4,0
2ql9_decoy_793,5,0
2j7h_decoy_152,2,0
5fhn_decoy_162,3,0
4qmn_decoy_416,3,0
5u13_decoy_646,1,0
1o0d_decoy_102,5,0
1g52_decoy_431,4,0
6e7j_decoy_699,1,0
2q63_decoy_587,2,0
1s5z_decoy_628,2,0
4ih7_decoy_684,4,0
3ozv_decoy_717,2,0
4x6x_decoy_86,1,0
1y1z_decoy_214,2,0
2za0_decoy_266,3,0
5j1r_decoy_624,4,0
2bw7_decoy_435,4,0
4ghi_decoy_524,4,0
4kyk_decoy_899,4,0
1pdz_decoy_1,4,0
2z6j_decoy_394,1,0
5upj_decoy_65,5,0
2xnb_decoy_692,1,0
2xhm_decoy_284,3,0
4mo8_decoy_168,1,0
3hl7_decoy_235,3,0
3ccz_decoy_84,5,0
2vfk_decoy_323,2,0
5vo1_decoy_360,5,0
4do4_decoy_95,1,0
2x5w_decoy_221,3,0
3qaa_decoy_777,4,0
1zvx_decoy_139,2,0
6f92_decoy_308,2,0
1o5a_decoy_550,4,0
4i7m_decoy_473,5,0
5ljq_decoy_745,3,0
4g8m_decoy_626,3,0
4itp_decoy_486,1,0
1nm6_decoy_645,1,0
5mmg_decoy_92,3,0
3kgt_decoy_335,5,0
5jog_decoy_646,1,0
1c5s_decoy_379,2,0
3fuc_decoy_623,5,0
1n5r_decoy_206,5,0
2epn_decoy_503,5,0
2wm0_decoy_513,4,0
5hi5_decoy_83,1,0
6fmc_decoy_58,5,0
3ldq_decoy_347,1,0
4jmu_decoy_505,1,0
3cd7_decoy_319,4,0
5u49_decoy_531,1,0
4bks_decoy_771,4,0
5nau_decoy_842,1,0
3e12_decoy_750,5,0
1w4o_decoy_20,4,0
4xxh_decoy_466,5,0
6n0p_decoy_773,4,0
4ty7_decoy_117,4,0
4lm4_decoy_83,5,0
4r0a_decoy_438,5,0
4kwf_decoy_571,5,0
5l8a_decoy_848,5,0
5lwd_decoy_19,5,0
2wr8_decoy_738,1,0
6gu6_decoy_357,5,0
6ej2_decoy_571,5,0
6h29_decoy_566,2,0
2oyl_decoy_272,1,0
1riw_decoy_412,4,0
3u9q_decoy_199,5,0
4baq_decoy_262,1,0
1qbo_decoy_724,4,0
1mue_decoy_699,3,0
3hvj_decoy_126,5,0
5mja_decoy_282,5,0
2vwn_decoy_609,5,0
6csq_decoy_513,5,0
3bbf_decoy_349,1,0
3sut_decoy_450,2,0
2qi3_decoy_546,1,0
2xhm_decoy_550,2,0
3nu4_decoy_322,1,0
2gst_decoy_724,2,0
5zag_decoy_394,5,0
3ahn_decoy_223,2,0
6b4n_decoy_738,2,0
2hzl_decoy_271,1,0
3ozs_decoy_157,3,0
5nxw_decoy_115,5,0
4r4i_decoy_462,5,0
1ocq_decoy_611,4,0
5jgq_decoy_48,3,0
1nfw_decoy_531,4,0
2vqt_decoy_801,3,0
1mu6_decoy_85,4,0
2xb7_decoy_802,5,0
4bf1_decoy_611,3,0
1t32_decoy_83,4,0
5c83_decoy_44,2,0
3tao_decoy_104,4,0
4w9o_decoy_796,4,0
2qhz_decoy_651,3,0
1ksn_decoy_625,3,0
2qdt_decoy_800,5,0
4zw5_decoy_540,5,0
4kz3_decoy_522,3,0
4ngn_decoy_778,4,0
4zme_decoy_203,5,0
5uv1_decoy_894,3,0
4g0z_decoy_80,5,0
2psu_decoy_885,2,0
6eyb_decoy_163,3,0
4l51_decoy_622,5,0
4fev_decoy_605,2,0
3zns_decoy_715,3,0
2fdw_decoy_749,1,0
3m36_decoy_522,1,0
2a5c_decoy_475,5,0
1hi5_decoy_286,2,0
4pow_decoy_4_deep,5,0
5m77_decoy_660,5,0
4c5d_decoy_248,3,0
4oc5_decoy_323,5,0
5xva_decoy_587,4,0
2f94_decoy_126,5,0
5lz5_decoy_14,2,0
2vj8_decoy_400,3,0
1nja_decoy_223,5,0
3hb5_decoy_3,4,0
5u11_decoy_9,5,0
1k22_decoy_373,3,0
2hy0_decoy_320,2,0
6hh5_decoy_686,3,0
5kew_decoy_260,4,0
4gv4_decoy_689,3,0
5cbm_decoy_237,5,0
1rbp_decoy_381,4,0
5ov8_decoy_79,4,0
4pf5_decoy_514,5,0
4o3f_decoy_245,3,0
5fng_decoy_710,4,0
5a6b_decoy_441,4,0
5dqf_decoy_409,1,0
2v54_decoy_199,5,0
1adl_decoy_426,2,0
6fni_decoy_245,4,0
4oag_decoy_8,4,0
3uil_decoy_208,2,0
5c8n_decoy_494,4,0
4k0o_decoy_682,5,0
1nm5_decoy_15,3,0
2yfx_decoy_107,1,0
3std_decoy_546,2,0
6nwc_decoy_149,5,0
4pa0_decoy_376,5,0
5n84_decoy_22,4,0
6gfs_decoy_9_deep,1,0
4zip_decoy_193,4,0
3u5j_decoy_72,4,0
1kdk_decoy_511,4,0
4c2v_decoy_735,1,0
3shz_decoy_738,3,0
4ih6_decoy_112,3,0
2xc0_decoy_524,4,0
1x39_decoy_235,5,0
4qac_decoy_375,1,0
2vmd_decoy_116,1,0
3k99_decoy_689,3,0
2wn9_decoy_282,4,0
4k18_decoy_213,5,0
1z3v_decoy_477,3,0
4c52_decoy_334,1,0
5yhe_decoy_367,2,0
4mc9_decoy_800,2,0
1z4o_decoy_622,5,0
1tf9_decoy_655,4,0
3jya_decoy_392,4,0
4iic_decoy_214,5,0
4lm4_decoy_339,5,0
2j9l_decoy_190,4,0
1yvz_decoy_646,4,0
3ebo_decoy_751,2,0
1uwu_decoy_82,2,0
3f17_decoy_175,1,0
4nbl_decoy_212,2,0
4uma_decoy_644,1,0
6f3b_decoy_657,1,0
4b73_decoy_730,2,0
3e12_decoy_83,2,0
2a5c_decoy_519,2,0
5k1d_decoy_684,3,0
6hly_decoy_428,5,0
4pee_decoy_78,2,0
5n17_decoy_855,5,0
4rdn_decoy_369,1,0
4jsr_decoy_687,3,0
1tnh_decoy_301,1,0
3ubd_decoy_338,1,0
3mi2_decoy_262,1,0
5nka_decoy_310,5,0
3ibi_decoy_514,1,0
2cgf_decoy_351,1,0
5ovr_decoy_522,1,0
4n9i_decoy_410,1,0
5n9r_decoy_754,4,0
4daf_decoy_627,3,0
1ydb_decoy_756,1,0
4nl1_decoy_103,5,0
2iwx_decoy_123,5,0
3pwd_decoy_196,5,0
5ost_decoy_119,1,0
5sz6_decoy_409,2,0
5vcv_decoy_556,1,0
4fcq_decoy_409,3,0
3ffg_decoy_301,3,0
3p58_decoy_190,4,0
1v48_decoy_559,5,0
2p7z_decoy_398,3,0
4x5q_decoy_583,2,0
1o0d_decoy_412,3,0
1pph_decoy_605,4,0
5y2w_decoy_686,4,0
2vni_decoy_545,2,0
2clh_decoy_419,3,0
1mes_decoy_472,2,0
4b6o_decoy_435,3,0
1swr_decoy_780,1,0
3a1e_decoy_495,5,0
5ti0_decoy_71,4,0
3ppq_decoy_169,4,0
5u98_decoy_503,5,0
3t3z_decoy_359,4,0
2v72_decoy_240,2,0
4cd4_decoy_635,2,0
1h6h_decoy_592,1,0
3rz0_decoy_182,1,0
2sim_decoy_913,4,0
1utn_decoy_195,2,0
4agm_decoy_60,4,0
3sxf_decoy_39,4,0
2ccb_decoy_214,5,0
3kku_decoy_714,5,0
4y8x_decoy_223,5,0
4hym_decoy_564,4,0
5i9x_decoy_1,5,0
5j2x_decoy_32,4,0
1o2n_decoy_596,1,0
2qwc_decoy_175,3,0
2ot1_decoy_629,1,0
4umc_decoy_119,5,0
5nvx_decoy_724,3,0
6euw_decoy_772,5,0
5yjm_decoy_824,1,0
1n5r_decoy_340,1,0
5v7a_decoy_113,1,0
3gni_decoy_593,1,0
4m8e_decoy_510,2,0
2r5a_decoy_322,1,0
3dwb_decoy_179,3,0
4djv_decoy_50,3,0
4k77_decoy_133,2,0
5zaf_decoy_770,3,0
2zj1_decoy_333,2,0
5ijr_decoy_10_deep,2,0
4mr6_decoy_574,3,0
4q9n_decoy_561,1,0
1igj_decoy_706,1,0
6g3a_decoy_166,5,0
4k0y_decoy_222,5,0
1al8_decoy_220,3,0
1k6p_decoy_752,1,0
2j4k_decoy_78,5,0
4hpi_decoy_261,5,0
2fxv_decoy_41,5,0
2we0_decoy_833,5,0
4gih_decoy_151,2,0
3c79_decoy_320,4,0
4des_decoy_292,2,0
2gkl_decoy_357,5,0
3pwd_decoy_73,5,0
5h1t_decoy_422,1,0
5uk8_decoy_272,5,0
1gno_decoy_60,3,0
2zcs_decoy_604,5,0
2f8g_decoy_770,4,0
4k4j_decoy_560,3,0
4qdk_decoy_586,5,0
5cs3_decoy_184,2,0
2flr_decoy_625,1,0
3rm9_decoy_498,4,0
6gfs_decoy_7_deep,3,0
4qdk_decoy_781,1,0
6eq8_decoy_29,4,0
1z6e_decoy_583,4,0
4k26_decoy_27,5,0
2weg_decoy_400,3,0
5zyn_decoy_385,1,0
5g4o_decoy_183,1,0
5gof_decoy_164,1,0
5sz7_decoy_225,4,0
5mrp_decoy_315,1,0
1lah_decoy_197,4,0
1dl7_decoy_461,1,0
1oe0_decoy_680,4,0
3ao5_decoy_589,2,0
2fxv_decoy_387,2,0
2vnp_decoy_876,1,0
4asj_decoy_253,2,0
1if8_decoy_257,4,0
2avo_decoy_137,3,0
6dj7_decoy_345,4,0
4ipj_decoy_168,1,0
3wud_decoy_440,3,0
1b74_decoy_47,4,0
3liw_decoy_25,4,0
3w9k_decoy_1_deep,1,0
5kad_decoy_611,5,0
1o9w_decoy_628,2,0
2wnj_decoy_481,5,0
2qbu_decoy_221,2,0
4nbk_decoy_787,5,0
2zdn_decoy_533,1,0
1vfn_decoy_676,2,0
1u1w_decoy_217,4,0
4gfo_decoy_37,5,0
3wz7_decoy_266,4,0
4pqa_decoy_248,1,0
4cd5_decoy_122,3,0
4ibg_decoy_656,4,0
1g32_decoy_40,5,0
4dst_decoy_185,3,0
4ahs_decoy_69,5,0
3zln_decoy_366,3,0
1uwu_decoy_557,5,0
2brb_decoy_271,1,0
4r75_decoy_101,1,0
4xrq_decoy_31,5,0
2ydt_decoy_65,1,0
2yaz_decoy_281,3,0
5wbm_decoy_532,3,0
2x95_decoy_157,3,0
3usx_decoy_7_deep,3,0
5oot_decoy_96,1,0
4bf6_decoy_259,4,0
4ks1_decoy_874,5,0
5ult_decoy_526,1,0
5g1a_decoy_262,3,0
6mxc_decoy_460,1,0
1vzq_decoy_388,1,0
4cjn_decoy_365,2,0
2vzr_decoy_115,4,0
2hj4_decoy_206,4,0
6df7_decoy_608,4,0
1t7j_decoy_501,4,0
1yc4_decoy_543,4,0
1yda_decoy_327,4,0
3i4y_decoy_381,3,0
1v48_decoy_418,2,0
5cxa_decoy_672,4,0
2avo_decoy_311,5,0
4ysx_decoy_728,2,0
4msc_decoy_789,2,0
4oma_decoy_98,5,0
2e1w_decoy_739,4,0
4do1_decoy_749,1,0
1u1f_decoy_655,4,0
5fu3_decoy_511,3,0
6esn_decoy_850,5,0
4np3_decoy_592,2,0
6dh8_decoy_87,2,0
6gwr_decoy_517,1,0
5od2_decoy_182,2,0
5vd0_decoy_475,2,0
4k6i_decoy_10,4,0
4f6w_decoy_400,5,0
4tx6_decoy_148,2,0
1yye_decoy_356,4,0
3sjf_decoy_118,1,0
5aa9_decoy_308,2,0
1fd0_decoy_429,5,0
4i6h_decoy_590,3,0
1iy8_decoy_399,1,0
6i3u_decoy_245,5,0
2jkp_decoy_561,5,0
2ha6_decoy_829,1,0
6exi_decoy_400,3,0
5x62_decoy_437,2,0
4jsa_decoy_676,2,0
5h8g_decoy_147,2,0
5wyx_decoy_72,1,0
5d47_decoy_96,3,0
4zzz_decoy_770,4,0
1e3g_decoy_449,3,0
1hi3_decoy_13,5,0
1jzs_decoy_688,2,0
4css_decoy_613,4,0
5hva_decoy_129,2,0
2xj7_decoy_106,4,0
1enu_decoy_6,1,0
6gdy_decoy_98,1,0
3exe_decoy_592,3,0
5avf_decoy_338,1,0
3l0v_decoy_240,4,0
5sz0_decoy_840,3,0
1pxn_decoy_414,3,0
2vw1_decoy_392,2,0
4f3k_decoy_353,5,0
4kb9_decoy_629,3,0
5ji8_decoy_673,5,0
5wuk_decoy_647,3,0
1v2o_decoy_415,3,0
3ioc_decoy_131,1,0
5o1d_decoy_868,3,0
6f90_decoy_433,4,0
4msg_decoy_234,5,0
3jqb_decoy_312,4,0
3i9g_decoy_578,5,0
1os5_decoy_62,3,0
3ujc_decoy_412,3,0
1hxb_decoy_356,1,0
3p8z_decoy_680,4,0
3c1x_decoy_165,4,0
5alb_decoy_548,3,0
4av5_decoy_724,5,0
1tq4_decoy_142,3,0
3own_decoy_419,2,0
2jgs_decoy_39,2,0
3brn_decoy_523,3,0
3vvy_decoy_56,5,0
3p4v_decoy_202,1,0
4mjp_decoy_229,2,0
4pfu_decoy_123,3,0
1l2t_decoy_237,4,0
4pin_decoy_545,4,0
3zcl_decoy_374,1,0
2p53_decoy_352,4,0
1m2x_decoy_143,3,0
1rtf_decoy_370,5,0
1nja_decoy_587,1,0
5xfv_decoy_782,4,0
2d3u_decoy_60,2,0
4uin_decoy_723,5,0
3buh_decoy_516,3,0
3hzk_decoy_293,1,0
3hmp_decoy_529,1,0
6ob5_decoy_449,4,0
3t0d_decoy_252,3,0
2zn7_decoy_408,1,0
1o33_decoy_498,2,0
3eko_decoy_395,3,0
4ufk_decoy_209,4,0
5eqy_decoy_6_deep,4,0
1ghv_decoy_592,3,0
5l7v_decoy_356,1,0
1g35_decoy_66,1,0
2j7e_decoy_455,1,0
2gsu_decoy_488,4,0
1f57_decoy_298,2,0
2idw_decoy_553,3,0
3pe1_decoy_228,5,0
5amg_decoy_849,2,0
3fee_decoy_312,1,0
3fj7_decoy_440,2,0
3a4v_decoy_568,1,0
3mjl_decoy_223,4,0
5ork_decoy_620,1,0
1pxo_decoy_814,3,0
4keq_decoy_277,1,0
2i6b_decoy_808,2,0
1me8_decoy_476,2,0
2qd7_decoy_243,2,0
4km2_decoy_117,2,0
2uyq_decoy_364,3,0
5zaj_decoy_237,2,0
4jxs_decoy_562,3,0
1xh4_decoy_61,2,0
3veh_decoy_519,1,0
4r5b_decoy_244,4,0
1ikt_decoy_111,4,0
6mu7_decoy_97,2,0
1ela_decoy_258,4,0
4ara_decoy_738,1,0
2qbp_decoy_539,3,0
5kr2_decoy_647,3,0
1k9s_decoy_504,5,0
6fmj_decoy_600,2,0
1mu6_decoy_490,1,0
2hnx_decoy_2_deep,5,0
6f20_decoy_302,2,0
5l9i_decoy_181,4,0
2w4x_decoy_375,3,0
1i7z_decoy_881,5,0
1xbo_decoy_281,5,0
1xpz_decoy_666,4,0
3fei_decoy_327,1,0
1xgi_decoy_457,4,0
3d1z_decoy_105,1,0
4gki_decoy_827,3,0
7std_decoy_615,2,0
1aj7_decoy_595,4,0
4yz5_decoy_800,1,0
6hlx_decoy_15,3,0
3gy7_decoy_49,2,0
1f5k_decoy_80,2,0
6fmj_decoy_474,3,0
5vcv_decoy_454,4,0
5h9q_decoy_602,5,0
4oag_decoy_55,2,0
2pqb_decoy_301,2,0
2x8z_decoy_419,4,0
5vd1_decoy_343,3,0
1syh_decoy_54,2,0
3ime_decoy_255,1,0
1syi_decoy_242,3,0
4cjn_decoy_553,2,0
2za0_decoy_585,5,0
2qyk_decoy_696,2,0
5vom_decoy_889,3,0
4bi7_decoy_209,1,0
1kpm_decoy_205,3,0
4kp5_decoy_453,3,0
456c_decoy_447,5,0
5v7a_decoy_752,4,0
4q4p_decoy_34,3,0
4zme_decoy_234,1,0
3ivg_decoy_315,3,0
