Pose_name,PDBCode,Ligand no.,Pose_no,rmsd,label_models_58,Use_in_models_58,number
1bp0_rdkit_ligand_04,PDB_1bp0,71,4,0.522484737,1,1,348
1bp0_rdkit_ligand_05,PDB_1bp0,71,5,7.664922867,0,1,349
1bp0_rdkit_ligand_06,PDB_1bp0,71,6,5.754288527,0,1,350
1bp0_rdkit_ligand_19,PDB_1bp0,71,19,1.772386075,1,1,351
1bq4_rdkit_ligand_05,PDB_1bq4,72,5,1.914842063,1,1,352
1bq4_rdkit_ligand_07,PDB_1bq4,72,7,1.90266378,1,1,353
1bq4_rdkit_ligand_08,PDB_1bq4,72,8,1.883583254,1,1,354
1bq4_rdkit_ligand_10,PDB_1bq4,72,10,1.968368032,1,1,355
1bq4_rdkit_ligand_11,PDB_1bq4,72,11,1.947730153,1,1,356
1br6_rdkit_ligand_01,PDB_1br6,73,1,6.756690398,0,1,357
1br6_rdkit_ligand_02,PDB_1br6,73,2,6.633907033,0,1,358
1br6_rdkit_ligand_03,PDB_1br6,73,3,7.145651956,0,1,359
1br6_rdkit_ligand_20,PDB_1br6,73,20,1.590868426,0,1,360
1btn_rdkit_ligand_01,PDB_1btn,74,1,5.762225095,0,1,361
1btn_rdkit_ligand_02,PDB_1btn,74,2,8.733287855,0,1,362
1btn_rdkit_ligand_04,PDB_1btn,74,4,12.0138161,0,1,363
1bty_rdkit_ligand_01,PDB_1bty,75,1,0.421020453,1,1,364
1bty_rdkit_ligand_02,PDB_1bty,75,2,0.427813822,1,1,365
1bty_rdkit_ligand_08,PDB_1bty,75,8,1.934838523,1,1,366
1bty_rdkit_ligand_11,PDB_1bty,75,11,1.207546456,1,1,367
1bty_rdkit_ligand_12,PDB_1bty,75,12,5.393519867,0,1,368
1bty_rdkit_ligand_13,PDB_1bty,75,13,5.405977895,0,1,369
1bty_rdkit_ligand_14,PDB_1bty,75,14,5.6558788,0,1,370
1bty_rdkit_ligand_18,PDB_1bty,75,18,1.64977123,1,1,371
1bxo_rdkit_ligand_01,PDB_1bxo,76,1,6.581577907,0,1,372
1bxo_rdkit_ligand_02,PDB_1bxo,76,2,7.313063047,0,1,373
1bxo_rdkit_ligand_03,PDB_1bxo,76,3,7.961304434,0,1,374
1bxr_rdkit_ligand_02,PDB_1bxr,77,2,1.132571681,0,1,375
1bxr_rdkit_ligand_03,PDB_1bxr,77,3,1.760287797,0,1,376
1bxr_rdkit_ligand_08,PDB_1bxr,77,8,1.871757523,0,1,377
1bxr_rdkit_ligand_09,PDB_1bxr,77,9,1.948470368,0,1,378
1bxr_rdkit_ligand_11,PDB_1bxr,77,11,1.955460807,0,1,379
1bxr_rdkit_ligand_15,PDB_1bxr,77,15,5.434619947,0,1,380
1bxr_rdkit_ligand_17,PDB_1bxr,77,17,5.218104797,0,1,381
1bxr_rdkit_ligand_18,PDB_1bxr,77,18,4.945861525,0,1,382
1bzc_rdkit_ligand_02,PDB_1bzc,78,2,1.659906437,1,1,383
1bzc_rdkit_ligand_04,PDB_1bzc,78,4,1.962132083,1,1,384
1bzc_rdkit_ligand_05,PDB_1bzc,78,5,1.074039539,1,1,385
1bzc_rdkit_ligand_18,PDB_1bzc,78,18,1.324959349,1,1,386
1bzc_rdkit_ligand_19,PDB_1bzc,78,19,1.538864819,1,1,387
1bzc_rdkit_ligand_20,PDB_1bzc,78,20,5.18538734,0,1,388
1bzj_rdkit_ligand_01,PDB_1bzj,79,1,1.117044023,1,1,389
1bzj_rdkit_ligand_03,PDB_1bzj,79,3,7.11140394,0,1,390
1bzj_rdkit_ligand_04,PDB_1bzj,79,4,7.132913328,0,1,391
1bzj_rdkit_ligand_05,PDB_1bzj,79,5,7.18374544,0,1,392
1bzy_rdkit_ligand_01,PDB_1bzy,80,1,4.86748053,0,1,393
1bzy_rdkit_ligand_02,PDB_1bzy,80,2,5.185790429,0,1,394
1bzy_rdkit_ligand_05,PDB_1bzy,80,5,7.100438959,0,1,395
1c1r_rdkit_ligand_01,PDB_1c1r,81,1,5.851130893,0,1,396
1c1r_rdkit_ligand_02,PDB_1c1r,81,2,5.927307893,0,1,397
1c1r_rdkit_ligand_03,PDB_1c1r,81,3,5.816804848,0,1,398
1c1r_rdkit_ligand_14,PDB_1c1r,81,14,1.070026911,1,1,399
1c1r_rdkit_ligand_18,PDB_1c1r,81,18,1.74331183,1,1,400
1c1r_rdkit_ligand_19,PDB_1c1r,81,19,0.896215756,1,1,401
1c1r_rdkit_ligand_20,PDB_1c1r,81,20,1.804934574,1,1,402
1c1u_rdkit_ligand_03,PDB_1c1u,82,3,7.467945625,0,1,403
1c1u_rdkit_ligand_04,PDB_1c1u,82,4,7.499520106,0,1,404
1c1u_rdkit_ligand_05,PDB_1c1u,82,5,8.001054428,0,1,405
1c1v_rdkit_ligand_01,PDB_1c1v,83,1,5.68367421,0,1,406
1c1v_rdkit_ligand_02,PDB_1c1v,83,2,5.745203836,0,1,407
1c1v_rdkit_ligand_03,PDB_1c1v,83,3,5.647494344,0,1,408
1c1v_rdkit_ligand_11,PDB_1c1v,83,11,1.802103626,1,1,409
1c1v_rdkit_ligand_12,PDB_1c1v,83,12,1.789804995,1,1,410
1c3x_rdkit_ligand_02,PDB_1c3x,84,2,7.047807123,0,1,411
1c3x_rdkit_ligand_03,PDB_1c3x,84,3,5.169454017,0,1,412
1c3x_rdkit_ligand_04,PDB_1c3x,84,4,5.37849044,0,1,413
1c4u_rdkit_ligand_01,PDB_1c4u,85,1,8.433534782,0,1,414
1c4u_rdkit_ligand_02,PDB_1c4u,85,2,8.709450986,0,1,415
1c4u_rdkit_ligand_04,PDB_1c4u,85,4,7.784569984,0,1,416
1c4u_rdkit_ligand_07,PDB_1c4u,85,7,0.929455516,1,1,417
1c5c_rdkit_ligand_01,PDB_1c5c,86,1,6.558081281,0,1,418
1c5c_rdkit_ligand_02,PDB_1c5c,86,2,6.661345568,0,1,419
1c5c_rdkit_ligand_03,PDB_1c5c,86,3,6.702143304,0,1,420
1c5c_rdkit_ligand_06,PDB_1c5c,86,6,1.63397367,1,1,421
1c5n_rdkit_ligand_01,PDB_1c5n,87,1,1.3264204,1,1,422
1c5n_rdkit_ligand_02,PDB_1c5n,87,2,1.151544314,1,1,423
1c5n_rdkit_ligand_03,PDB_1c5n,87,3,5.52840738,0,1,424
1c5n_rdkit_ligand_04,PDB_1c5n,87,4,1.480138117,1,1,425
1c5n_rdkit_ligand_05,PDB_1c5n,87,5,5.668670601,0,1,426
1c5n_rdkit_ligand_08,PDB_1c5n,87,8,6.001434617,0,1,427
1c5o_rdkit_ligand_01,PDB_1c5o,88,1,0.646819655,0,1,428
1c5o_rdkit_ligand_02,PDB_1c5o,88,2,0.652741994,0,1,429
1c5o_rdkit_ligand_08,PDB_1c5o,88,8,1.262153055,0,1,430
1c5o_rdkit_ligand_09,PDB_1c5o,88,9,1.271930641,0,1,431
1c5o_rdkit_ligand_15,PDB_1c5o,88,15,6.982765092,0,1,432
1c5o_rdkit_ligand_16,PDB_1c5o,88,16,5.93332117,0,1,433
1c5o_rdkit_ligand_17,PDB_1c5o,88,17,6.391905393,0,1,434
1c5p_rdkit_ligand_01,PDB_1c5p,89,1,0.602566363,1,1,435
1c5p_rdkit_ligand_02,PDB_1c5p,89,2,0.605260642,1,1,436
1c5p_rdkit_ligand_03,PDB_1c5p,89,3,1.354099291,1,1,437
1c5p_rdkit_ligand_04,PDB_1c5p,89,4,1.908171958,1,1,438
1c5p_rdkit_ligand_05,PDB_1c5p,89,5,1.89425233,1,1,439
1c5p_rdkit_ligand_17,PDB_1c5p,89,17,4.648867915,0,1,440
1c5q_rdkit_ligand_01,PDB_1c5q,90,1,0.776159084,1,1,441
1c5q_rdkit_ligand_02,PDB_1c5q,90,2,0.420732694,1,1,442
1c5q_rdkit_ligand_03,PDB_1c5q,90,3,1.909066203,1,1,443
1c5q_rdkit_ligand_13,PDB_1c5q,90,13,5.940679397,0,1,444
1c5q_rdkit_ligand_14,PDB_1c5q,90,14,5.07129928,0,1,445
1c5q_rdkit_ligand_15,PDB_1c5q,90,15,5.793316952,0,1,446
1c5s_rdkit_ligand_01,PDB_1c5s,91,1,0.789851357,1,1,447
1c5s_rdkit_ligand_02,PDB_1c5s,91,2,1.937869363,1,1,448
1c5s_rdkit_ligand_03,PDB_1c5s,91,3,5.390575008,0,1,449
1c5s_rdkit_ligand_05,PDB_1c5s,91,5,5.008656631,0,1,450
1c5s_rdkit_ligand_06,PDB_1c5s,91,6,1.857746664,1,1,451
1c5s_rdkit_ligand_07,PDB_1c5s,91,7,1.374328078,1,1,452
1c5s_rdkit_ligand_08,PDB_1c5s,91,8,5.418958287,0,1,453
1c5t_rdkit_ligand_01,PDB_1c5t,92,1,0.769313493,0,1,454
1c5t_rdkit_ligand_02,PDB_1c5t,92,2,4.833278951,0,1,455
1c5t_rdkit_ligand_03,PDB_1c5t,92,3,1.959273398,0,1,456
1c5t_rdkit_ligand_04,PDB_1c5t,92,4,5.111790668,0,1,457
1c5t_rdkit_ligand_05,PDB_1c5t,92,5,5.235241518,0,1,458
1c5t_rdkit_ligand_06,PDB_1c5t,92,6,1.151534664,0,1,459
1c5x_rdkit_ligand_01,PDB_1c5x,93,1,0.996284289,1,1,460
1c5x_rdkit_ligand_02,PDB_1c5x,93,2,1.5671961,1,1,461
1c5x_rdkit_ligand_08,PDB_1c5x,93,8,5.115905559,0,1,462
1c5x_rdkit_ligand_12,PDB_1c5x,93,12,5.365155923,0,1,463
1c5x_rdkit_ligand_13,PDB_1c5x,93,13,6.719867158,0,1,464
1c5y_rdkit_ligand_01,PDB_1c5y,94,1,0.945208354,0,1,465
1c5y_rdkit_ligand_02,PDB_1c5y,94,2,5.372712761,0,1,466
1c5y_rdkit_ligand_03,PDB_1c5y,94,3,5.14998835,0,1,467
1c5y_rdkit_ligand_04,PDB_1c5y,94,4,5.274547611,0,1,468
1c5y_rdkit_ligand_07,PDB_1c5y,94,7,1.808530412,0,1,469
1c5y_rdkit_ligand_10,PDB_1c5y,94,10,1.745870986,0,1,470
1c70_rdkit_ligand_02,PDB_1c70,95,2,1.088033882,1,1,471
1c70_rdkit_ligand_06,PDB_1c70,95,6,10.53863236,0,1,472
1c70_rdkit_ligand_07,PDB_1c70,95,7,5.379494354,0,1,473
1c70_rdkit_ligand_08,PDB_1c70,95,8,10.47672502,0,1,474
1c83_rdkit_ligand_01,PDB_1c83,96,1,0.423848374,1,1,475
1c83_rdkit_ligand_02,PDB_1c83,96,2,0.419274771,1,1,476
1c83_rdkit_ligand_03,PDB_1c83,96,3,6.1872992,0,1,477
1c83_rdkit_ligand_04,PDB_1c83,96,4,6.03402734,0,1,478
1c83_rdkit_ligand_05,PDB_1c83,96,5,6.923650398,0,1,479
1c84_rdkit_ligand_01,PDB_1c84,97,1,0.742055183,1,1,480
1c84_rdkit_ligand_02,PDB_1c84,97,2,1.541322655,1,1,481
1c84_rdkit_ligand_03,PDB_1c84,97,3,6.221772459,0,1,482
1c84_rdkit_ligand_04,PDB_1c84,97,4,6.816714315,0,1,483
1c84_rdkit_ligand_05,PDB_1c84,97,5,4.862677522,0,1,484
1c86_rdkit_ligand_01,PDB_1c86,98,1,1.155820199,1,1,485
1c86_rdkit_ligand_02,PDB_1c86,98,2,0.635911813,1,1,486
1c86_rdkit_ligand_04,PDB_1c86,98,4,1.045153497,1,1,487
1c86_rdkit_ligand_05,PDB_1c86,98,5,6.190961804,0,1,488
1c86_rdkit_ligand_06,PDB_1c86,98,6,6.84153334,0,1,489
1c86_rdkit_ligand_07,PDB_1c86,98,7,6.397565105,0,1,490
1c87_rdkit_ligand_01,PDB_1c87,99,1,0.724342614,0,1,491
1c87_rdkit_ligand_02,PDB_1c87,99,2,1.191010472,0,1,492
1c87_rdkit_ligand_03,PDB_1c87,99,3,5.43046926,0,1,493
1c87_rdkit_ligand_06,PDB_1c87,99,6,6.383146072,0,1,494
1c87_rdkit_ligand_07,PDB_1c87,99,7,5.503677705,0,1,495
1c88_rdkit_ligand_01,PDB_1c88,100,1,0.608322831,1,1,496
1c88_rdkit_ligand_02,PDB_1c88,100,2,6.196271289,0,1,497
1c88_rdkit_ligand_03,PDB_1c88,100,3,6.241592283,0,1,498
1c88_rdkit_ligand_04,PDB_1c88,100,4,6.705390062,0,1,499
1cbx_rdkit_ligand_01,PDB_1cbx,101,1,0.740388592,1,1,500
1cbx_rdkit_ligand_02,PDB_1cbx,101,2,0.752711809,1,1,501
1cbx_rdkit_ligand_03,PDB_1cbx,101,3,0.756801603,1,1,502
1cbx_rdkit_ligand_04,PDB_1cbx,101,4,0.830051685,1,1,503
1cbx_rdkit_ligand_05,PDB_1cbx,101,5,5.692457665,0,1,504
1cbx_rdkit_ligand_06,PDB_1cbx,101,6,5.688749107,0,1,505
1cbx_rdkit_ligand_07,PDB_1cbx,101,7,5.582745245,0,1,506
1ccw_rdkit_ligand_01,PDB_1ccw,102,1,1.878913622,0,1,507
1ccw_rdkit_ligand_03,PDB_1ccw,102,3,1.85854739,0,1,508
1ccw_rdkit_ligand_06,PDB_1ccw,102,6,1.849866319,0,1,509
1ccw_rdkit_ligand_11,PDB_1ccw,102,11,1.970631929,0,1,510
1ccw_rdkit_ligand_12,PDB_1ccw,102,12,0.262868979,0,1,511
1ceb_rdkit_ligand_01,PDB_1ceb,103,1,0.979215317,1,1,512
1ceb_rdkit_ligand_02,PDB_1ceb,103,2,1.024390417,1,1,513
1ceb_rdkit_ligand_03,PDB_1ceb,103,3,0.93558222,1,1,514
1ceb_rdkit_ligand_04,PDB_1ceb,103,4,1.337285242,1,1,515
1ceb_rdkit_ligand_05,PDB_1ceb,103,5,1.171148349,1,1,516
1ceb_rdkit_ligand_06,PDB_1ceb,103,6,4.621199195,0,1,517
1ceb_rdkit_ligand_08,PDB_1ceb,103,8,4.710714374,0,1,518
1ceb_rdkit_ligand_15,PDB_1ceb,103,15,4.81175962,0,1,519
1cet_rdkit_ligand_02,PDB_1cet,104,2,9.092235261,0,1,520
1cet_rdkit_ligand_03,PDB_1cet,104,3,9.166131721,0,1,521
1cet_rdkit_ligand_05,PDB_1cet,104,5,7.135014385,0,1,522
1cfv_rdkit_ligand_01,PDB_1cfv,105,1,4.523875693,0,1,523
1cfv_rdkit_ligand_04,PDB_1cfv,105,4,7.7378648,0,1,524
1cfv_rdkit_ligand_07,PDB_1cfv,105,7,9.894810311,0,1,525
1cgl_rdkit_ligand_01,PDB_1cgl,106,1,5.124895442,0,1,526
1cgl_rdkit_ligand_02,PDB_1cgl,106,2,5.446601401,0,1,527
1cgl_rdkit_ligand_03,PDB_1cgl,106,3,5.399356217,0,1,528
1chm_rdkit_ligand_01,PDB_1chm,107,1,1.74471061,0,1,529
1chm_rdkit_ligand_02,PDB_1chm,107,2,1.724021558,0,1,530
1chm_rdkit_ligand_03,PDB_1chm,107,3,1.181897392,0,1,531
1chm_rdkit_ligand_04,PDB_1chm,107,4,1.218448376,0,1,532
1chm_rdkit_ligand_08,PDB_1chm,107,8,1.963926453,0,1,533
1ciz_rdkit_ligand_02,PDB_1ciz,108,2,1.395656675,1,1,534
1ciz_rdkit_ligand_03,PDB_1ciz,108,3,1.740462279,1,1,535
1ciz_rdkit_ligand_10,PDB_1ciz,108,10,0.895204461,1,1,536
1ciz_rdkit_ligand_17,PDB_1ciz,108,17,6.106143994,0,1,537
1ciz_rdkit_ligand_18,PDB_1ciz,108,18,4.62101785,0,1,538
1ciz_rdkit_ligand_19,PDB_1ciz,108,19,1.649507014,1,1,539
1cnw_rdkit_ligand_01,PDB_1cnw,109,1,7.492749413,0,1,540
1cnw_rdkit_ligand_02,PDB_1cnw,109,2,7.900448872,0,1,541
1cnw_rdkit_ligand_03,PDB_1cnw,109,3,7.188629125,0,1,542
1cnx_rdkit_ligand_01,PDB_1cnx,110,1,6.17131037,0,1,543
1cnx_rdkit_ligand_02,PDB_1cnx,110,2,6.168788333,0,1,544
1cnx_rdkit_ligand_03,PDB_1cnx,110,3,6.203376482,0,1,545
1cny_rdkit_ligand_01,PDB_1cny,111,1,12.98862311,0,1,546
1cny_rdkit_ligand_02,PDB_1cny,111,2,12.15511485,0,1,547
1cny_rdkit_ligand_03,PDB_1cny,111,3,7.249309403,0,1,548
1cps_rdkit_ligand_01,PDB_1cps,112,1,1.390542677,1,1,549
1cps_rdkit_ligand_02,PDB_1cps,112,2,0.987317736,1,1,550
1cps_rdkit_ligand_03,PDB_1cps,112,3,1.029460629,1,1,551
1cps_rdkit_ligand_06,PDB_1cps,112,6,1.21102823,1,1,552
1cps_rdkit_ligand_07,PDB_1cps,112,7,1.784076442,1,1,553
1cps_rdkit_ligand_10,PDB_1cps,112,10,6.958108242,0,1,554
1cps_rdkit_ligand_11,PDB_1cps,112,11,6.917788998,0,1,555
1cps_rdkit_ligand_13,PDB_1cps,112,13,5.884014435,0,1,556
1cs4_rdkit_ligand_02,PDB_1cs4,113,2,1.934848009,1,1,557
1cs4_rdkit_ligand_06,PDB_1cs4,113,6,7.795406602,0,1,558
1cs4_rdkit_ligand_07,PDB_1cs4,113,7,5.167012158,0,1,559
1cs4_rdkit_ligand_09,PDB_1cs4,113,9,4.512908466,0,1,560
1ct8_rdkit_ligand_01,PDB_1ct8,114,1,5.303680731,0,1,561
1ct8_rdkit_ligand_02,PDB_1ct8,114,2,5.307207906,0,1,562
1ct8_rdkit_ligand_03,PDB_1ct8,114,3,5.499604163,0,1,563
1ctt_rdkit_ligand_01,PDB_1ctt,115,1,0.631767362,0,1,564
1ctt_rdkit_ligand_03,PDB_1ctt,115,3,4.949255708,0,1,565
1ctt_rdkit_ligand_04,PDB_1ctt,115,4,1.801473529,0,1,566
1ctt_rdkit_ligand_06,PDB_1ctt,115,6,5.246454434,0,1,567
1ctt_rdkit_ligand_07,PDB_1ctt,115,7,4.9629983,0,1,568
1ctu_rdkit_ligand_01,PDB_1ctu,116,1,0.84348709,1,1,569
1ctu_rdkit_ligand_04,PDB_1ctu,116,4,5.250912537,0,1,570
1ctu_rdkit_ligand_06,PDB_1ctu,116,6,5.556474909,0,1,571
1ctu_rdkit_ligand_07,PDB_1ctu,116,7,1.827353422,1,1,572
1ctu_rdkit_ligand_09,PDB_1ctu,116,9,5.386448049,0,1,573
1cx9_rdkit_ligand_01,PDB_1cx9,117,1,1.464342877,1,1,574
1cx9_rdkit_ligand_02,PDB_1cx9,117,2,1.964405763,1,1,575
1cx9_rdkit_ligand_03,PDB_1cx9,117,3,1.442280291,1,1,576
1cx9_rdkit_ligand_04,PDB_1cx9,117,4,1.955820128,1,1,577
1cx9_rdkit_ligand_05,PDB_1cx9,117,5,0.91139385,1,1,578
1cx9_rdkit_ligand_14,PDB_1cx9,117,14,6.640969136,0,1,579
1cx9_rdkit_ligand_15,PDB_1cx9,117,15,6.77969572,0,1,580
1cx9_rdkit_ligand_16,PDB_1cx9,117,16,6.794199456,0,1,581
1czr_rdkit_ligand_01,PDB_1czr,118,1,0.573142892,1,1,582
1czr_rdkit_ligand_02,PDB_1czr,118,2,1.895262251,1,1,583
1czr_rdkit_ligand_03,PDB_1czr,118,3,4.617386874,0,1,584
1czr_rdkit_ligand_05,PDB_1czr,118,5,4.728387057,0,1,585
1czr_rdkit_ligand_07,PDB_1czr,118,7,4.811545523,0,1,586
1d09_rdkit_ligand_01,PDB_1d09,119,1,0.545393952,1,1,587
1d09_rdkit_ligand_02,PDB_1d09,119,2,0.458004708,1,1,588
1d09_rdkit_ligand_04,PDB_1d09,119,4,1.229385746,1,1,589
1d09_rdkit_ligand_05,PDB_1d09,119,5,1.950875445,1,1,590
1d09_rdkit_ligand_06,PDB_1d09,119,6,1.554977592,1,1,591
1d09_rdkit_ligand_08,PDB_1d09,119,8,5.674211906,0,1,592
1d09_rdkit_ligand_11,PDB_1d09,119,11,5.506961095,0,1,593
1d09_rdkit_ligand_12,PDB_1d09,119,12,5.85098198,0,1,594
1d2e_rdkit_ligand_01,PDB_1d2e,120,1,0.968518438,1,1,595
1d2e_rdkit_ligand_02,PDB_1d2e,120,2,1.56446973,1,1,596
1d2e_rdkit_ligand_06,PDB_1d2e,120,6,5.971941204,0,1,597
1d2e_rdkit_ligand_07,PDB_1d2e,120,7,9.108152424,0,1,598
1d2e_rdkit_ligand_08,PDB_1d2e,120,8,9.253114034,0,1,599
1d3d_rdkit_ligand_03,PDB_1d3d,121,3,1.283703042,1,1,600
1d3d_rdkit_ligand_06,PDB_1d3d,121,6,1.160222948,1,1,601
1d3d_rdkit_ligand_09,PDB_1d3d,121,9,1.643183992,1,1,602
1d3d_rdkit_ligand_12,PDB_1d3d,121,12,1.918856129,1,1,603
1d3d_rdkit_ligand_15,PDB_1d3d,121,15,5.97003228,0,1,604
1d3d_rdkit_ligand_16,PDB_1d3d,121,16,1.092969157,1,1,605
1d3d_rdkit_ligand_19,PDB_1d3d,121,19,6.815601728,0,1,606
1d3d_rdkit_ligand_20,PDB_1d3d,121,20,5.722083555,0,1,607
1d4h_rdkit_ligand_01,PDB_1d4h,122,1,0.863689142,1,1,608
1d4h_rdkit_ligand_02,PDB_1d4h,122,2,9.768303682,0,1,609
1d4h_rdkit_ligand_03,PDB_1d4h,122,3,0.89118746,1,1,610
1d4h_rdkit_ligand_04,PDB_1d4h,122,4,10.70500469,0,1,611
1d4h_rdkit_ligand_06,PDB_1d4h,122,6,10.07897612,0,1,612
1d4h_rdkit_ligand_07,PDB_1d4h,122,7,1.389833555,1,1,613
1d4h_rdkit_ligand_11,PDB_1d4h,122,11,1.413512017,1,1,614
1d4i_rdkit_ligand_02,PDB_1d4i,123,2,9.874498956,0,1,615
1d4i_rdkit_ligand_04,PDB_1d4i,123,4,9.824199401,0,1,616
1d4i_rdkit_ligand_05,PDB_1d4i,123,5,0.77208568,1,1,617
1d4i_rdkit_ligand_06,PDB_1d4i,123,6,10.71113738,0,1,618
1d4l_rdkit_ligand_03,PDB_1d4l,124,3,4.734598053,0,1,619
1d4l_rdkit_ligand_04,PDB_1d4l,124,4,9.472594604,0,1,620
1d4l_rdkit_ligand_05,PDB_1d4l,124,5,9.05351147,0,1,621
1d4p_rdkit_ligand_01,PDB_1d4p,125,1,0.522143942,1,1,622
1d4p_rdkit_ligand_02,PDB_1d4p,125,2,1.100780632,1,1,623
1d4p_rdkit_ligand_03,PDB_1d4p,125,3,1.226594201,1,1,624
1d4p_rdkit_ligand_04,PDB_1d4p,125,4,1.604874577,1,1,625
1d4p_rdkit_ligand_07,PDB_1d4p,125,7,1.878700516,1,1,626
1d4p_rdkit_ligand_08,PDB_1d4p,125,8,7.759340391,0,1,627
1d4p_rdkit_ligand_10,PDB_1d4p,125,10,8.232110265,0,1,628
1d4p_rdkit_ligand_11,PDB_1d4p,125,11,6.758158721,0,1,629
1d4y_rdkit_ligand_01,PDB_1d4y,126,1,1.334930674,1,1,630
1d4y_rdkit_ligand_02,PDB_1d4y,126,2,5.402710964,0,1,631
1d4y_rdkit_ligand_03,PDB_1d4y,126,3,11.1664027,0,1,632
1d4y_rdkit_ligand_04,PDB_1d4y,126,4,11.02333589,0,1,633
1d6v_rdkit_ligand_07,PDB_1d6v,127,7,10.20761273,0,1,634
1d6v_rdkit_ligand_08,PDB_1d6v,127,8,10.59102824,0,1,635
1d6v_rdkit_ligand_09,PDB_1d6v,127,9,10.08953737,0,1,636
1d6w_rdkit_ligand_01,PDB_1d6w,128,1,6.474320647,0,1,637
1d6w_rdkit_ligand_04,PDB_1d6w,128,4,4.764458822,0,1,638
1d6w_rdkit_ligand_05,PDB_1d6w,128,5,7.048949657,0,1,639
1d7i_rdkit_ligand_02,PDB_1d7i,129,2,1.357132578,0,1,640
1d7i_rdkit_ligand_07,PDB_1d7i,129,7,0.757496425,0,1,641
1d7i_rdkit_ligand_09,PDB_1d7i,129,9,1.364830942,0,1,642
1d7i_rdkit_ligand_17,PDB_1d7i,129,17,1.728083765,0,1,643
1d7i_rdkit_ligand_18,PDB_1d7i,129,18,0.814848145,0,1,644
1d7j_rdkit_ligand_01,PDB_1d7j,130,1,1.83599537,0,1,645
1d7j_rdkit_ligand_03,PDB_1d7j,130,3,1.84344198,0,1,646
1d7j_rdkit_ligand_08,PDB_1d7j,130,8,1.278552176,0,1,647
1d7j_rdkit_ligand_14,PDB_1d7j,130,14,1.652809527,0,1,648
1d7j_rdkit_ligand_17,PDB_1d7j,130,17,1.53114603,0,1,649
1d9i_rdkit_ligand_02,PDB_1d9i,131,2,1.170501977,1,1,650
1d9i_rdkit_ligand_03,PDB_1d9i,131,3,8.736075899,0,1,651
1d9i_rdkit_ligand_04,PDB_1d9i,131,4,7.946098103,0,1,652
1d9i_rdkit_ligand_06,PDB_1d9i,131,6,8.323448398,0,1,653
1d9i_rdkit_ligand_14,PDB_1d9i,131,14,1.876272893,1,1,654
1dar_rdkit_ligand_01,PDB_1dar,132,1,1.064573171,1,1,655
1dar_rdkit_ligand_02,PDB_1dar,132,2,9.268518912,0,1,656
1dar_rdkit_ligand_08,PDB_1dar,132,8,9.187093124,0,1,657
1dar_rdkit_ligand_11,PDB_1dar,132,11,9.561032707,0,1,658
1db1_rdkit_ligand_01,PDB_1db1,133,1,1.470084646,1,1,659
1db1_rdkit_ligand_02,PDB_1db1,133,2,1.313688218,1,1,660
1db1_rdkit_ligand_03,PDB_1db1,133,3,1.615662568,1,1,661
1db1_rdkit_ligand_04,PDB_1db1,133,4,1.339406249,1,1,662
1db1_rdkit_ligand_05,PDB_1db1,133,5,1.274061576,1,1,663
1db1_rdkit_ligand_07,PDB_1db1,133,7,8.983899434,0,1,664
1db1_rdkit_ligand_10,PDB_1db1,133,10,9.201723522,0,1,665
1db1_rdkit_ligand_11,PDB_1db1,133,11,9.923941687,0,1,666
1dbt_rdkit_ligand_01,PDB_1dbt,134,1,1.716313061,0,1,667
1dbt_rdkit_ligand_02,PDB_1dbt,134,2,1.725980867,0,1,668
1dbt_rdkit_ligand_03,PDB_1dbt,134,3,1.725748726,0,1,669
1dbt_rdkit_ligand_05,PDB_1dbt,134,5,6.076602634,0,1,670
1dbt_rdkit_ligand_06,PDB_1dbt,134,6,1.024987433,0,1,671
1dbt_rdkit_ligand_07,PDB_1dbt,134,7,6.08866001,0,1,672
1dbt_rdkit_ligand_09,PDB_1dbt,134,9,5.937039297,0,1,673
1dbt_rdkit_ligand_13,PDB_1dbt,134,13,1.551942331,0,1,674
1det_rdkit_ligand_01,PDB_1det,135,1,5.733359661,0,1,675
1det_rdkit_ligand_02,PDB_1det,135,2,7.005112172,0,1,676
1det_rdkit_ligand_03,PDB_1det,135,3,5.845117949,0,1,677
1df8_rdkit_ligand_01,PDB_1df8,136,1,0.46644031,1,1,678
1df8_rdkit_ligand_02,PDB_1df8,136,2,1.987583049,1,1,679
1df8_rdkit_ligand_04,PDB_1df8,136,4,1.342563755,1,1,680
1df8_rdkit_ligand_05,PDB_1df8,136,5,8.046806276,0,1,681
1df8_rdkit_ligand_06,PDB_1df8,136,6,8.370067103,0,1,682
1df8_rdkit_ligand_07,PDB_1df8,136,7,6.613844178,0,1,683
1dgm_rdkit_ligand_01,PDB_1dgm,137,1,6.954297263,0,1,684
1dgm_rdkit_ligand_02,PDB_1dgm,137,2,7.45754235,0,1,685
1dgm_rdkit_ligand_03,PDB_1dgm,137,3,5.382446964,0,1,686
1dgm_rdkit_ligand_18,PDB_1dgm,137,18,1.436890924,1,1,687
1dhi_rdkit_ligand_02,PDB_1dhi,138,2,10.96732221,0,1,688
1dhi_rdkit_ligand_03,PDB_1dhi,138,3,9.252064957,0,1,689
1dhi_rdkit_ligand_04,PDB_1dhi,138,4,9.828759026,0,1,690
1dhi_rdkit_ligand_07,PDB_1dhi,138,7,1.550123045,1,1,691
1dhj_rdkit_ligand_02,PDB_1dhj,139,2,1.44624253,1,1,692
